ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS121,04SWL10308,SAS,OLD,05AC,0,AB05AC0320,"LITTLE BOW RIVER, NEAR THE MOUTH",49.90167,-112.50667,0,1,16,N,triplicate split,03/09/2004 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.0500,,,,,356,0.05,23
ABS035,05SWL20631,SAS,OLD,05AC,0,AB05AC0320,"LITTLE BOW RIVER, NEAR THE MOUTH",49.90167,-112.50667,0,1,16,N,,06/09/2005 17:30:00,9105,532,FLUORIDE DISSOLVED," ",0.18,mg/L,0.0500,,,,,356,0.05,23
ABS124,11SWL20509,SAS,OLD,05AC,0,AB05AC0320,"LITTLE BOW RIVER, NEAR THE MOUTH",49.90167,-112.50667,0,1,16,N,steady rain,05/03/2011 10:20:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,0.0500,,,,,356,0.05,23
ABS124,11SWL20519,SAS,OLD,05AC,0,AB05AC0320,"LITTLE BOW RIVER, NEAR THE MOUTH",49.90167,-112.50667,0,1,16,N,organic debris in flow,05/17/2011 08:45:00,9105,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.0500,,,,,356,0.05,23
ABS001,74AB001297,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,02/05/1974 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,356,0.05,0
ABS001,74AB001298,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,02/13/1974 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS001,74AB001299,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,02/26/1974 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,74AB001300,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,03/06/1974 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,356,0.05,0
ABS001,74AB001301,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,03/12/1974 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.75,mg/L,,,,,,356,0.05,0
ABS001,74AB001302,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,03/20/1974 12:45:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS001,74AB001303,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,05/14/1974 11:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,356,0.05,0
ABS001,74AB001304,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,07/10/1974 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS001,74AB001305,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,08/28/1974 11:55:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,356,0.05,0
ABS001,75AB000905,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,11/20/1975 14:15:00,9107,532,FLUORIDE DISSOLVED,,0.23,mg/L,,,,,,358,0.02,0
ABS001,76AB003913,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,01/14/1976 16:30:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,,,,,,358,0.02,0
ABS001,82AB004405,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,08/31/1982 08:45:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,356,0.05,0
ABS001,83AB007188,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,01/25/1983 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.19,mg/L,,,,,,356,0.05,0
ABS001,83AB007189,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,02/28/1983 09:40:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,356,0.05,0
ABS001,83AB007190,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,04/11/1983 17:15:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS001,83AB007191,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,04/26/1983 08:30:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007192,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,05/09/1983 15:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007193,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,05/24/1983 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007194,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,06/06/1983 13:41:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,83AB007195,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,06/21/1983 11:50:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007196,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,07/04/1983 12:02:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007197,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,07/18/1983 12:50:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007198,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,08/08/1983 15:35:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007199,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,08/29/1983 10:50:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007200,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,09/12/1983 10:40:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007202,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,10/03/1983 11:25:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007203,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,11/14/1983 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,84AB006657,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,01/09/1984 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,84AB006658,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,02/20/1984 11:40:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,86AB006844,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,01/29/1986 12:20:00,9107,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,358,0.02,0
ABS001,86AB006845,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,10/29/1986 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,86AB006847,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,11/27/1986 10:55:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,87AB004281,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,,N,,08/11/1987 14:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS065,08SWE00511,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"Some snow in field on LB, Cows in field on RB, good flow coming from culvert of RB",04/28/2008 09:45:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00564,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"Partly cloudy now ind, some snow in field on LB, water more turbid and higher than last visit, water still flowing in from culvert",05/01/2008 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00582,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,OVERCAST SUN PEEKING THROUGH LIGHT NW BREEZE WATER LEVEL LOWER THAN LAST VISIT STILL GOOD FLOW AND A BIT TURBID,05/05/2008 13:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00691,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"sunny clear skies windy west wind river higher, faster flow and more turbid. Direct fill. Culvert still flowing, groundwater???  High NFR and TP justified by these comments.",05/15/2008 12:45:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00981,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,high flow overcast lots of rain lately water from ditch entering river u/s of sampling site,06/09/2008 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE01432,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"OVERCAST, WARM",07/07/2008 13:40:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE01932,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"FISHES IN WATER; CLEAR WATER; WINDY, CLOUDY; HIGH GRASS ABUNDANT.",08/13/2008 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE02487,SAS,RED,05CB,0,AB05CB0270,"LITTLE RED DEER RIVER, WEST OF INNISFAIL",52.02799,-114.14036,0,1,16,N,"SUNNY, 10% CLOUD, +15c, DIRECT FILL BOTTLES",09/10/2008 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,.05,,,,,356,0.05,34
ABS001,82AB004529,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,08/31/1982 11:40:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,83AB007476,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,04/27/1983 17:00:00,9107,532,FLUORIDE DISSOLVED,,0.2,mg/L,,,,,,358,0.02,0
ABS001,83AB007477,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,05/26/1983 10:23:00,9107,532,FLUORIDE DISSOLVED,,0.2,mg/L,,,,,,358,0.02,0
ABS001,83AB007478,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,06/08/1983 12:20:00,9107,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,358,0.02,0
ABS001,83AB007479,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,06/23/1983 10:22:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS001,83AB007480,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,07/06/1983 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.21,mg/L,,,,,,356,0.05,0
ABS001,83AB007481,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,07/19/1983 17:37:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS001,83AB007482,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,08/09/1983 17:10:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,83AB007483,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,08/30/1983 17:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007484,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,09/13/1983 17:10:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007485,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,10/04/1983 17:25:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,91AB004960,SAS,RED,05CJ,0,AB05CJ0030,"MATZHIWIN CREEK, AT HWY 36",50.84167,-111.93056,0,1,,N,,08/28/1991 17:15:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,74AB001306,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,01/30/1974 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,356,0.05,0
ABS001,74AB001307,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/05/1974 12:40:00,9105,532,FLUORIDE DISSOLVED,,0.25,mg/L,,,,,,356,0.05,0
ABS001,74AB001308,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/13/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS001,74AB001309,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/26/1974 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS001,74AB001310,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,03/06/1974 11:15:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,356,0.05,0
ABS001,74AB001311,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,03/12/1974 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,356,0.05,0
ABS001,74AB001312,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,03/20/1974 13:30:00,9105,532,FLUORIDE DISSOLVED,,0.35,mg/L,,,,,,356,0.05,0
ABS001,74AB001313,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,05/14/1974 13:00:00,9105,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,356,0.05,0
ABS001,74AB001314,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,07/10/1974 12:45:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS001,74AB001315,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,08/28/1974 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,75AB000906,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,11/20/1975 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS001,76AB003916,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,01/14/1976 11:45:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,358,0.02,0
ABS001,82AB004409,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,08/31/1982 09:30:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,82AB004410,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,11/08/1982 09:15:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,356,0.05,0
ABS001,83AB007219,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,01/25/1983 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.21,mg/L,,,,,,356,0.05,0
ABS001,83AB007220,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/28/1983 08:30:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,356,0.05,0
ABS001,83AB007205,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/28/1983 09:00:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,356,0.05,0
ABS001,83AB007221,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/28/1983 11:20:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS001,83AB007222,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,04/11/1983 15:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007223,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,04/25/1983 19:45:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007224,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,05/09/1983 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS001,83AB007225,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,05/24/1983 13:50:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007226,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,06/06/1983 14:33:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,83AB007227,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,06/21/1983 13:20:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,83AB007228,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,07/04/1983 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS001,83AB007229,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,07/18/1983 14:35:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007230,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,08/08/1983 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,83AB007231,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,08/29/1983 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007232,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,09/12/1983 12:17:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS001,83AB007233,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,10/03/1983 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS001,83AB007234,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,11/14/1983 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS001,84AB006671,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,01/09/1984 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,358,0.02,0
ABS001,84AB006672,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,02/20/1984 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,0
ABS001,86AB006885,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,01/27/1986 12:42:00,9107,532,FLUORIDE DISSOLVED,,0.2,mg/L,,,,,,358,0.02,0
ABS001,86AB006886,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,10/29/1986 16:00:00,9107,532,FLUORIDE DISSOLVED,,0.07,mg/L,,,,,,358,0.02,0
ABS001,86AB006889,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,11/26/1986 12:50:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS001,86AB006890,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,12/10/1986 11:15:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS001,86AB006891,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,,N,,12/18/1986 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS065,08SWE00512,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,16,N,"Sunny, calm, Direct fill, lots of debris floating d/s.  Some snow u/s on LB, No snow on RB",04/28/2008 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00565,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,16,N,"Partly cloudy, NE breeze, River higher than last visit about 0.5 m, very turbid, lots of debris and larvae floating d/s",05/01/2008 11:50:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00581,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,16,N,SUNNY WATER LEVEL DROPPED FLOW DOWN BUT STILL MOVING WELL,05/05/2008 12:30:00,9105,532,FLUORIDE DISSOLVED,,0.08,mg/L,.05,,,,,356,0.05,34
ABS065,08SWE00982,SAS,RED,05CC,0,AB05CC0100,"MEDICINE RIVER, AT HWY 54",52.08635,-114.12296,0,1,16,N,some debris floating down river sunny/silght wind lots of water coming in d/s of sample site from ditch outlet recent rain,06/09/2008 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,.05,,,,,356,0.05,34
