ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS020,14SWE07625,SAS,RED,05CD,1,AB05CD2190,"LOWER CHAIN (MAGEE) LAKE NEAR PONOKA, COMPOSITE",52.56194,-113.39444,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 5 days and Dissolved Phosphorus by 5 days and Total Phosphorus by 5 days and Ammonia by 13 days. GPS: 52.56232, 113.38838 - Air Temp:19 degrees celcius - Wind SPeed: 10km/h from south -- Cloud Cover: 25% -- Waves: ripples - 0.05 - Aphani. bloom near boat launch, locals say it happens every year, no other boaters on the lake, lots of fallen trees and lily pads near shore, large area of downed birch trees due to beaver activity, shore birds, waterfowl on south end of lake, 12-15 dead fish were observed a week before, water was said to be very green that day -- M",08/22/2014 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS019,12SWE10224,SAS,BOW,05BF,5,AB05BF0180,"LOWER KANANASKIS LAKE, COMPOSITE",50.65,-115.13333,0,13,133,N,Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 95%. Waves: none. -- Water looks really low. Doing retrofit of powerplant. Might be holding water in upper Kan. Saw a black bear with cub from profile site. -- Microcystin ID#: M120090,06/25/2012 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS019,12SWE10541,SAS,BOW,05BF,5,AB05BF0180,"LOWER KANANASKIS LAKE, COMPOSITE",50.65,-115.13333,0,13,133,N,"Wind Speed: 0 km/h. Wind Direction: 0-20km/h at the end. %Cloud: 70%. Waves: Ripples (30cm by the end). -- Sonde cord died, had to go back and get YSI. Waves and wind increasing through the profile. Hit bottom earlier than expected due to drifting-- Microcystin ID#: M120149",07/30/2012 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,0.02,,,,,358,0.02,26
ABS019,12SWE11173,SAS,BOW,05BF,5,AB05BF0180,"LOWER KANANASKIS LAKE, COMPOSITE",50.65,-115.13333,0,13,133,N,"Wind Speed: 0 km/h. Wind Direction: 0. %Cloud: 2%. Waves: 0. -- Cold morning, wind picked up a bit while sampling. Water up about 7ft on the shoreline.-- --Microcystin ID#: M120147",09/17/2012 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08264,CHU,BEA,06AC,1,AB06AC0670,"MARIE LAKE, COMPOSITE",54.61251,-110.286,0,13,133,N,Air Temperature: 18 degC. Wind Speed: 0 km/h. Wind Direction: NA. %Cloud; 75%. Waves: flat. -- Lots of terns in south bay eating insects. Rained all day 2 days before. Heard loons saw a few pelicans. Only a few other boats on water. -- Microcystin ID#: M120074,06/29/2012 08:15:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08844,CHU,BEA,06AC,1,AB06AC0670,"MARIE LAKE, COMPOSITE",54.61251,-110.286,0,13,133,N,Wind Speed: - 15-23 km/h. Wind Dir: S. %Cloud: 90%. Waves: 0.2-0.5 m.-- Lots of rain and hail the night before. noticed a few downed trees on the drive up. Dozens of unpaired loons fishing together near the NE shore. Didn't see any other boats. -- Microcystin ID#: M120072,08/14/2012 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE09390,CHU,BEA,06AC,1,AB06AC0670,"MARIE LAKE, COMPOSITE",54.61251,-110.286,0,13,133,N,"Air Temp: 12 degC. Wind Speed: 4-6 km/h (with strong gusts). Wind Dir: W/NW. %Cloud: 0%. Waves: 0.7 m. -- Water was quite rough, especially in the middle of the lake. Difficult to do vertical hauls. Only did 9/10 hauls due to rough conditions. May have seen a group of loons in the distance. Difficult to tell if they were geese or loons because they were so far away. No other boats on the water. -- Microcystin ID#: M120069.",09/30/2012 08:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.02,,,,,358,0.02,26
ABS020,14SWE08804,CHU,BEA,06AC,1,AB06AC0670,"MARIE LAKE, COMPOSITE",54.61251,-110.286,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 30 days and Dissolved Phosphorus by 30 days and Total Phosphorus by 30 days. Very windy at beginning -- drifted from deep spot, wind calmed down during sampling on rest of lake. Hazy - smoke in air, couple of fishing boats on lake, put substrate on dock at Shelter Bay and one on dock at Forces Bay. GPS coords: 54.61229 -110.28299; Air Temp: 19degC; Wind speed: 25km/hr; Wind dir: NW; %CLoud: 100; Waves: 0.5m. M140207",06/30/2014 08:30:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09383,CHU,BEA,06AC,1,AB06AC0670,"MARIE LAKE, COMPOSITE",54.61251,-110.286,0,13,133,N,"The lab exceeded the recommended hold time for Dissolved Phosphorus by 12 days and Total Phosphorus by 12 days. Very hazy (smoke in air), thunder in distance during sampling, big lightning/thunder storm after I left, but of foam collected on shoreline, couple of anglers on water, water clarity was high. GPS: 54.61100 -110.28770; Air temp: 15degC; Wind speed: 5km/hr; Wind direction: NW; %Cloud: 50 (Hazy); Waves: 0.1m. M140205",08/17/2014 09:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,61
ABS020,12SWE10051,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 95%. Waves: ripples. -- Ice off early. Lots of fresh water shrimp. Pelicans flying by. -- Microcystin ID#: M120146,06/16/2012 11:20:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE10727,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 20%. Waves: calm. -- Bottom smelled of eggs. Super green - streaks of anabena? Lots of waterfowl. Took a sample with the kemerer from the bottom for sulphate (10741). Tons of amphipods in the water! Got progressively hotter. -- Microcystin ID# M120144,08/12/2012 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.22,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE11308,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,"Air Temp: 22 degC. Wind Speed: 0 km/h. Wind Dir: 0. %Cloud: 25%. Waves: 0 m. -- Thick layer of algae at the dock, was starting to break down + photo bleach. -- Microcystin ID#: M120142. Redox may not have recovered after sampling the first basin.",09/22/2012 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08146,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,"Air Temp:18degC. Wind Speed: 0km/hr.  %Cloud:15.  Waves: 0m.  -- Probe reached 4.8m, tape and weight reached 3.8m.  Probe depth seems to be off.  Calibrated to 1m in the field, but still giving poor readings. -- Microcysting # M130096.",06/23/2013 09:45:00,9107,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08584,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,"Wind Speed: 5-10km/hr, Wind Direction: E, Percent Cloud: 80, Waves: 0m -- Lots of blue-green algae (microcystis/anabena). Lots of ducks and ducklings. Decaying blue-green algae on North side of basin appears blue. Great blue heron.",08/11/2013 08:45:00,9107,532,FLUORIDE DISSOLVED,,0.21,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE09020,SAS,NSA,05DE,1,AB05DE2320,"MAYATAN LAKE, EAST BASIN COMPOSITE",53.48083,-114.29833,0,13,133,N,"Wind Speed: 15km/hr, Wind Direction: SW, Percent Cloud: 98, Waves: 0.2m -- 2 GBHs, algae still along the shores, near the narrows. Water level has dropped a bit. -- Microcystin: M130100",09/29/2013 10:34:00,9107,532,FLUORIDE DISSOLVED,,0.22,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE10067,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 95%. Waves: Ripples. -- Three other boats out fishing for pike ont he lake. Saw a blue heron. Had to wait for boat for quite a while. Could not find deep spot. -- Microcystin ID#: M120136,06/16/2012 15:30:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE10691,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 30%. Waves: ripples. -- One other boat on the water. Skipped last comp site by the boat launch. Had to move during the profile multiple times. Able to paddle through the narrows. -- Microcystin ID#: M120134,08/12/2012 11:45:00,9107,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE11273,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,Air Temp: 14 degC. Wind Speed: 0 km/h. Wind Dir: 0. %Cloud: 25%. Waves: 0 m. -- Some larger clumps of filamentous green algae. More algae floating at the surface then normal. Two other boats out fishing. -- Microcysting ID#: M120132,09/22/2012 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08159,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,Air Temp: 20degC.  Wind Speed: 10km/hr.  Wind Dir: E. %Cloud:60.  Waves: 0m.  -- I think we found the deep spot.  Pretty calm this afternoon.  A few boaters on the water- mostly fishing (catching northern pike).  Blue heron on the water. -- Microcystin # M130101.,06/23/2013 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08599,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,"Wind Speed: 10km/hr, Wind Direction: NW, Percent Cloud: 20, Waves: 0m -- Horse hair worms in water column. Two fishing boats on the water. Tons of phantom midges in the veliger haul. Noticed one small dead fish. --Microcystin: M130103",08/11/2013 10:40:00,9107,532,FLUORIDE DISSOLVED,,0.23,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE09034,SAS,NSA,05DE,1,AB05DE2305,"MAYATAN LAKE, WEST BASIN COMPOSITE",53.48972,-114.31139,0,13,133,N,"Wind Speed: 5km/hr, Wind Direction: SW, Percent Cloud: 95, Waves: 0m -- Bald Eagle, lake is clear. No one else on the water.-- Microcystin:M130105",09/29/2013 12:26:00,9107,532,FLUORIDE DISSOLVED,,0.23,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE08153,SAS,NSA,05DE,1,AB05DE2311,"MAYATAN LAKE, WHOLE LAKE COMPOSITE",53.48588,-114.2986,0,13,133,N,Air Temp: 19 degC. Wind Speed: 20 km/h with gusts. Wind Dir: N. % Cloud: 75%. Waves: 5-10 cm. -- Quite gusty but small lake. Battery died so had to switch boats. Had to switch boats AGAIN to get through narrows. Started raining during last hauls. Lots of drifting. -- Microcystin ID: M110051,06/26/2011 12:15:00,9107,532,FLUORIDE DISSOLVED,,0.23,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE08510,SAS,NSA,05DE,1,AB05DE2311,"MAYATAN LAKE, WHOLE LAKE COMPOSITE",53.48588,-114.2986,0,13,133,N,Air Temp: 16.0 km/h. Wind Speed: 2 km/h. Wind Dir: SW. %Cloud: 95%. -- Saw some loons. Next to no wind. Lake looks like grass. -- Microcystin ID#: M110053,08/03/2011 09:27:00,9107,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE08960,SAS,NSA,05DE,1,AB05DE2311,"MAYATAN LAKE, WHOLE LAKE COMPOSITE",53.48588,-114.2986,0,13,133,N,"Wind Speed: 6.4 km/h. Wind Dir: NW. %Cloud: 90%. Waves: 0-5 cm. -- Turbidity significant patches of pond scum throughout the water. Sharp smell of sulphur/rotting eggs on east part of the lake. Winds picked up, became quite cold. -- Microcystin ID#: M110055",09/11/2011 09:35:00,9107,532,FLUORIDE DISSOLVED,,0.24,mg/L,0.02,,,,,358,0.02,26
ABS019,14SWE10026,MAC,ATH,07AH,1,AB07AH0404,"MCLEOD LAKE, EAST COMPOSITE",54.29893,-115.64259,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 36 days and Dissolved Phosphorus by 36 days and Total Phosphorus by 36 days. GPS: N54.298045 W115.640459, Air temp:25 deg. C, Wind speed:0-5km/hr, Wind dir.: N/A, Cloud cover:5%, Waves:ripples -- Hot sunny day. Little breeze. Barely any algae. -- Micro# M104219",06/23/2014 09:45:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.02,,,,,358,0.02,61
ABS019,14SWE10284,MAC,ATH,07AH,1,AB07AH0404,"MCLEOD LAKE, EAST COMPOSITE",54.29893,-115.64259,0,13,133,N,"GPS: N54.29635 W115.63689, Air temp: 25deg.C, Wind speed: 0-5km/hr, Wind dir: N, %Cloud: 0, Waves: 0.05-- Calm hot sunny day. 5 boaters out on the lake. Not a lot of algae and can't tell what type.-- Mocro# M140176",08/11/2014 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.02,,,,,358,0.02,61
ABS019,14SWE10442,MAC,ATH,07AH,1,AB07AH0404,"MCLEOD LAKE, EAST COMPOSITE",54.29893,-115.64259,0,13,133,N,"GPS: N54.29560 W115.63840, Air temp: 13 deg C, Wind speed: 0 wind dir: na, %cloud: 0, Waves: 0-- Calm sunny day. Forgot footvalve so used tubing without via suction. Fairly busy boat traffic on lake. Looks like algae is starting to clump and float on surface.-- M140174",09/15/2014 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,61
ABS020,13SWE08232,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Air Temp: 26 degC.  Wind Speed 5km/hr. Wind Dir: S. % Cloud:15. Waves: 0m.--- Calm, hot afternoon.  North American water milfoil found throughout lake.  Filamentous green algae in southern portion of lake.  A few beaver houses on the lake.--- Microcystin # M130121",06/28/2013 15:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08498,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Wind Speed: 5km/hr, Wind Direction: SE, Percent Cloud: 35, Waves: 0m -- Water level has dropped significantly (approx 1m) since last visit. Dock fully out of water, still lots of algae (mostly aphanazomenon) throughout the water column. -- Microcystin: M130123",08/02/2013 13:20:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE08973,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Wind Speed: 20km/hr, Wind Direction: SE, Percent Cloud: 20, Waves: 0.3m -- Blue-green algae throughout column, no longer aphanazomen, now it looks like anabane or similar. Lots of cormorants today-dead buck still in the water. Water level is even lower today.-- Microcystin: M130125",09/20/2013 13:45:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS142,11SWL42101,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,15,17,N,"Malfunction with Euphotic tube, performed spacial comp instead.  Winds increased during sample period",06/29/2011 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABS142,11SWL42201,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N,Phyto Tax sample broken in transit to lab.,08/04/2011 09:00:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL40301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N,,05/24/2012 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL41301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N," Phyto Tax sample broken in transit to lab.",06/20/2012 11:15:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL42301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N,missing field observations.  Suspect 10451 RESIDUE FILTERABLE mg/L of 301 deleted as per Wendell,07/25/2012 14:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL43301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N," Phyto Tax sample broken in transit to lab.",08/08/2012 15:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL44301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N,,08/22/2012 10:45:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.0500,,,,,356,0.05,23
ABS142,12SWL45301,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,133,N," Phyto Tax sample broken in transit to lab.",09/18/2012 10:15:00,9105,532,FLUORIDE DISSOLVED,,0.078,mg/L,0.0500,,,,,356,0.05,23
ABS020,11SWE10048,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,Wind Speed: <5 km/h. Wind Dir: NE. % Cloud: 85%. Waves: 0 m. -- Only one boat out on the lake fishing for perch. Volunteer suggested lake has been over-fished in past years. -- Microcystin ID: M110130,06/09/2011 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.31,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE10704,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,Wind Speed: 3-5 km/h. Wind Dir: NW. %Cloud: 0%. Waves: N/A. -- Mom goose and fledglings. One group of geese hanging out on shoreline. Cows on NW shore. One other boat out on the water. -- Microcystin ID#: M110132,08/08/2011 09:15:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE11306,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,Wind Speed: 10.4 km/h. Wind Dir: S. %Cloud: 80%. Waves: N/A. -- 1 fishing boat out on water. Geese flocking. Storm rolling in while sampling. -- Microcystin ID#: M110134,09/15/2011 10:15:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08120,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,Air Temperature: 15 degC. Wind Speed: 13 km/h. Wind Direction: N. %Cloud: 60%. -- On June 17th they had 1 inch of rain. No other boats on water. Pair of loons on north end of lake. Cattle are watered at north and east side of lake. People fishing and catching small perch. -- Microcystin ID#: M120112,06/18/2012 09:45:00,9107,532,FLUORIDE DISSOLVED,,0.38,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08922,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"Wind Speed: 3 km/h. Wind DIr: W. %Cloud: 50. Waves: flat. -- Saw a couple of loons (unpaired, no young). No walleye in lake (said volunteer.) They were stocked years ago but didn't take. Has gotten some decent perch out of the lake lately. A few boats on the lake. -- Microcystin ID#: M120114",08/17/2012 10:15:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE09321,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,Wind Speed: 9-13.5 km/h. Wind Dir: SW. %Cloud: 95%. Waves: 0. -- Dozens of geese on North shore. Only a few grebes and ducks on the lake. Drifted during profile so had to move farther south closer to the deep spot. TP QC done under fake name Glendon Lake. -- Microcystin ID#: M120116,09/19/2012 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10039,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,GPS: 54 17.292 111 06.209. Air Temp: 15.5 degC. Wind Speed: 10-15 km/h. Wind Dir: S. %Cloud: 80%. Waves: 4 cm. -- Could not sample veligers due to lack of equipment. -- Microcystin ID#: M130031,06/12/2013 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.31,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10742,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"GPS: 54 17.291, 111 06.207. Wind Speed: 5-10 km/h. Wind Dir: NW. %Cloud: 15%. Waves: 2 cm. -- Heavy rainfall throughout the night. Loons with young, red-necked grebes, gulls, mallards with young. Met campground caretakers, said end of July there was a period of 4 days where the lake turned teal - like caribbean waters, curious to know why. Some foam along the shore. -- Microcystin ID#: M130033",08/06/2013 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE07648,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"GPS: N 54 17.249 W 111 06.179 Wind Speed: 0-5km/hr, Wind Direction: N, Percent Cloud: 0, Waves: 2cm.-- Very calm day. Red-necked grebes, cormorants and Canada geese.-- Microcystin: M130035",09/13/2013 09:30:00,9107,532,FLUORIDE DISSOLVED,,0.31,mg/L,0.02,,,,,358,0.02,26
ABS020,14SWE08548,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"very sunny, not many clouds. No other boaters on lake, water was very clear, saw no algae, couldn't sample full euphotic depth at deep spot (~15m), b/c had no connector to connect 5 & 10 m tubing, this was not an issue at other sites b/c no other sites were that deep. Saw few grebes and comorants, 2 mule deer on shoreline, man with backhoe digging right along western shoreline (developing land to build house), gave volunteer substrate and he put on his brother's dock -- GPS coords: 54.17.287, 111.06.193; Air temp: 18 degC; Wind speed: 9km/h (both temp and wind speed measured with gauge on boat); Wind dir: NW; %Cloud: 10; Waves: ripples -- M140202",06/11/2014 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09237,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"Very calm, heavy fog earlier in morning, cleared by sampling time, water was fairly clear, still slight green tinge to it, saw lots of canada geese, loons and a baby deer. GPS: 54.28796 -111.10333; Air temp: 18degC; Wind speed: 5km/hr; Wind dir: NW; %Cloud: 50; Waves: 0.05m; M140200",08/06/2014 09:15:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09852,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,133,N,"Weather was warm and calm, no other boaters on lake, cloudy/slight rain as I arrived at lake, sunny later on, water had slight green colour, turbid but did not seem to be turbid due to suspended cyanobacteria. GPS: 54.28779 -111.10364; Air temp: 10degC; Wind speed: 9km/hr; Wind dir: SE; %Cloud: 15; Waves: ripples. M140198",09/17/2014 09:45:00,9107,532,FLUORIDE DISSOLVED,,0.31,mg/L,0.02,,,,,358,0.02,61
ABS019,13SWE08085,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,"Air Temp: 17degC.  Wind Speed: calm.  % Cloud:20.  Waves:0m.  -- Foggy this morning.  Lots of birds on the lake, mostly gulls, some ruddy ducks, northern shovelers, tundra swans.  Very shallow, lake appears to have lost water, as 'deep' spot is only 1m. Euphotic depth greater than bottom depth, adjusted to match bottom depth. -- Microcystin# M130106.",06/17/2013 08:32:00,9107,532,FLUORIDE DISSOLVED,,0.41,mg/L,0.02,,,,,358,0.02,26
ABS019,13SWE08513,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,"Wind Speed: 5km/hr, Wind Direction: E, Percent Cloud: 0, Waves: 0m -- Miquelon still loosing water-dropped 20cm since my last visit. Lots of copepods/daphnia present in the water. Calm this morning, so you can see the bottom easily.-- Microcystin: M130108",08/06/2013 08:03:00,9107,532,FLUORIDE DISSOLVED,,0.03,mg/L,0.02,,RER|SUS,RERUN/RECHECK OF MEASUREMENT|VALUE IS SUSPECT,Data check confirmed value but too late for actual rerun. Value 10x lower than historical values.,358,0.02,26
ABS019,13SWE08909,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,"Wind Speed: 3km/hr, Wind Direction: NW, Percent Cloud: 10, Waves: 0m. Euphotic depth adjusted as it was deeper than total water depth. -- Lots of ducks, water very turbid in some places and clear in others. Composite points moved slightly due to weeds/shallow water. Substrate was a rock.-- Microcystin: M130110",09/05/2013 08:29:00,9107,532,FLUORIDE DISSOLVED,,0.02,mg/L,0.02,,RER|SUS,RERUN/RECHECK OF MEASUREMENT|VALUE IS SUSPECT,Data check confirmed value but too late for actual rerun.  Value 10x lower than historical values.,358,0.02,26
ABS226,13SWE06502,MAC,PEA,07FD,1,AB07FD0230,"MOONSHINE LAKE, COMPOSITE",55.8864,-119.22714,0,13,133,N,Cyanobacteria along shoreline @ boat launch as well as pollen concentrations.  Cyano also throughout water column at boat launch.  Datasondes installed and veliger substrate sampler deployed at launch.,05/30/2013 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.18,mg/L,0.02,,,,,358,0.02,26
