ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS002,93AB002052,MAC,ATH,07AH,1,AB07AH0408,"MCLEOD LAKE, WEST PROFILE",54.2975,-115.6425,0,1,,N,,01/21/1993 13:01:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS002,93AB002054,MAC,ATH,07AH,1,AB07AH0408,"MCLEOD LAKE, WEST PROFILE",54.2975,-115.6425,0,1,,N,,01/21/1993 13:03:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS002,93AB002056,MAC,ATH,07AH,1,AB07AH0408,"MCLEOD LAKE, WEST PROFILE",54.2975,-115.6425,0,1,,N,,01/21/1993 13:05:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS019,96SWE02694,MAC,ATH,07AH,1,AB07AH0408,"MCLEOD LAKE, WEST PROFILE",54.2975,-115.6425,0,1,,N,Lake Profile data from :lk43.xls,02/12/1996 13:52:31,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS019,96SWE02697,MAC,ATH,07AH,1,AB07AH0408,"MCLEOD LAKE, WEST PROFILE",54.2975,-115.6425,0,1,,N,,02/12/1996 13:57:21,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,83AB004358,MAC,PEA,07JA,1,AB07JA0090,"MCMULLEN LAKE, COMPOSITE",55.84056,-114.0875,0,13,,N,,09/28/1983 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,358,0.02,0
ABS003,83AB008781,MIS,MIL,11AB,5,AB11AB0090,"MICHEL RESERVOIR, COMPOSITE",49.53075,-110.37003,0,13,,N,,06/14/1983 13:30:00,9105,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,356,0.05,0
ABS003,83AB008783,MIS,MIL,11AB,5,AB11AB0090,"MICHEL RESERVOIR, COMPOSITE",49.53075,-110.37003,0,13,,N,,10/05/1983 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS022,00SWE01498,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,Lots of Amphipods,05/25/2000 14:00:00,9105,532,FLUORIDE DISSOLVED," ",0.11,mg/L,.05,,,,,356,0.05,34
ABS022,00SWE02006,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Pesticide surface comp type:6 coll:16, small globular algae, lots of zooplankton, more algae at north end of lake, sunny hot.",06/28/2000 12:30:00,9105,532,FLUORIDE DISSOLVED," ",0.15,mg/L,.05,,,,,356,0.05,34
ABS022,00SWE02651,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Pesticide surface comp type:6 coll:16, Bacti sample surface grab at profile site, green, particulate algae, anoxic odor at 4m bad at 7m, sunny hot",07/25/2000 11:40:00,9105,532,FLUORIDE DISSOLVED," ",0.09,mg/L,.05,,,,,356,0.05,34
ABS022,00SWE03189,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,"Pesticide surface comp type:6 coll:16, Bacti sample surface grab at profile site, lots of small algae, cloudy cool light rain",08/31/2000 11:45:00,9105,532,FLUORIDE DISSOLVED," ",0.12,mg/L,.05,,,,,356,0.05,34
ABS022,00SWE03640,SAS,RED,05CD,1,AB05CD2170,"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",52.58222,-113.43972,0,13,133,N,,10/05/2000 11:30:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,.05,,,,,356,0.05,34
ABS022,01SWE00200,SAS,RED,05CD,1,AB05CD2180,"MIDDLE CHAIN LAKE (NEAR PONOKA), PROFILE",52.58222,-113.43972,0,1,25,N,NO2NO3 run at high MDL (L0.1 deleted).  Rerun 0.480 deleted (too high),03/01/2001 12:57:00,9105,532,FLUORIDE DISSOLVED," ",0.14,mg/L,.05,,,,,356,0.05,34
ABS002,88AB003445,MAC,ATH,07DA,1,AB07DA2340,"MILDRED LAKE (L36), PROFILE AT CENTRE",57.05556,-111.58889,0,1,,N,,03/08/1988 16:01:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS003,83AB008583,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,,N,,06/21/1983 14:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,356,0.05,0
ABS003,83AB008585,MIS,MIL,05AF,5,AB05AF0080,"MILK RIVER RIDGE RESERVOIR, COMPOSITE",49.37884,-112.58901,0,13,,N,,09/14/1983 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,356,0.05,0
ABS002,83AB004354,MAC,PEA,07JA,1,AB07JA0070,"MINK LAKE, COMPOSITE",56.01722,-115.59944,0,13,,N,,09/29/1983 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,358,0.02,0
ABS020,04SWE08319,MAC,PEA,07JA,1,AB07JA0070,"MINK LAKE, COMPOSITE",56.01722,-115.59944,0,13,133,N,cattle drinking in lake on south west side,07/22/2004 12:30:00,9107,532,FLUORIDE DISSOLVED," ",0.37,mg/L,,,,,,358,0.02,26
ABS020,04SWE08802,MAC,PEA,07JA,1,AB07JA0070,"MINK LAKE, COMPOSITE",56.01722,-115.59944,0,13,133,N,can see to the bottom at profile site,08/25/2004 17:45:00,9107,532,FLUORIDE DISSOLVED," ",0.32,mg/L,,,,,,358,0.02,26
ABS020,04SWE09172,MAC,PEA,07JA,1,AB07JA0070,"MINK LAKE, COMPOSITE",56.01722,-115.59944,0,13,133,N,south and north pastures summerfallowed up to approx. 10 feet from shoreline.  Approx. 6% grade.,09/27/2004 12:15:00,9107,532,FLUORIDE DISSOLVED," ",0.33,mg/L,,,,,,358,0.02,26
ABS002,85AB002422,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,05/21/1985 09:00:00,9107,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,358,0.02,0
ABS002,85AB002423,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,06/18/1985 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,358,0.02,0
ABS002,85AB002424,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,07/17/1985 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002425,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,08/13/1985 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002426,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,09/10/1985 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,358,0.02,0
ABS002,85AB002427,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,10/16/1985 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,358,0.02,0
ABS002,85AB002428,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,10/31/1985 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,,,,,,358,0.02,0
ABS002,86AB001845,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,06/03/1986 15:00:00,9107,532,FLUORIDE DISSOLVED,,0.29,mg/L,,,,,,358,0.02,0
ABS002,86AB001846,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,07/03/1986 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,86AB001847,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,07/31/1986 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,86AB001848,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,08/26/1986 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,86AB001849,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,09/25/1986 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,86AB001850,CHU,BEA,06AC,1,AB06AC0051,"MINNIE LAKE, COMPOSITE",54.28741,-111.10275,0,13,,N,,10/28/1986 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002429,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,02/15/1985 16:30:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002430,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,02/15/1985 16:44:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002443,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,06/18/1985 11:05:00,9107,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,358,0.02,0
ABS002,85AB002448,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,06/18/1985 11:10:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002453,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,06/18/1985 11:15:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002458,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,06/18/1985 11:20:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002463,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,06/18/1985 11:25:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002474,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,07/17/1985 11:10:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002477,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,07/17/1985 11:13:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002480,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,07/17/1985 11:16:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002483,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,07/17/1985 11:19:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002486,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,07/17/1985 11:22:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002500,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,08/13/1985 11:11:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002503,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,08/13/1985 11:14:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002506,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,08/13/1985 11:17:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002509,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,08/13/1985 11:20:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002531,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,09/10/1985 11:14:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002534,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,09/10/1985 11:17:00,9107,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,358,0.02,0
ABS002,85AB002537,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,09/10/1985 11:20:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,85AB002540,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,09/10/1985 11:23:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,86AB001852,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,02/25/1986 07:31:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,358,0.02,0
ABS002,86AB001864,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,02/25/1986 07:43:00,9107,532,FLUORIDE DISSOLVED,,0.31,mg/L,,,,,,358,0.02,0
ABS002,86AB001870,CHU,BEA,06AC,1,AB06AC0054,"MINNIE LAKE, PROFILE",54.28741,-111.10275,0,1,,N,,02/25/1986 07:49:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,358,0.02,0
ABS002,91AB001383,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,06/13/1991 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.23,mg/L,,,,,,358,0.02,0
ABS002,91AB001385,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,08/12/1991 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.25,mg/L,,,,,,358,0.02,0
ABS002,92AB001177,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,08/10/1992 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.25,mg/L,,,,,,358,0.02,0
ABS002,94AB000842,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,06/06/1994 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.26,mg/L,,,,,,358,0.02,0
ABS002,94AB000844,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,08/23/1994 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,358,0.02,0
ABS002,95AB002347,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,05/23/1995 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.27,mg/L,,,,,,358,0.02,0
ABS002,95AB002349,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,07/18/1995 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.32,mg/L,,,,,,358,0.02,0
ABS002,96AB000746,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,,N,,05/27/1996 10:00:00,9105,532,FLUORIDE DISSOLVED,,0.32,mg/L,,,,,,356,0.05,0
ABS019,96SWE00829,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,,07/23/1996 10:20:00,9105,532,FLUORIDE DISSOLVED,,0.29,mg/L,0.05,,,,,356,0.05,23
ABS019,97SWE01888,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,,06/24/1997 09:20:00,9105,532,FLUORIDE DISSOLVED," ",0.31,mg/L,0.0500,,,,,356,0.05,23
ABS019,97SWE02976,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,,08/28/1997 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.33,mg/L,0.0500,,,,,356,0.05,23
ABS019,03SWE01325,SAS,BAT,05FA,1,AB05FA1671,"MIQUELON LAKE, COMPOSITE",53.25111,-112.90389,0,13,133,N,,08/28/2003 18:45:00,9107,532,FLUORIDE DISSOLVED," ",0.27,mg/L,,,,,,358,0.02,26
ABS002,73AB000598,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/25/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.37,mg/L,,,,,,356,0.05,0
ABS002,73AB000602,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/25/1973 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.37,mg/L,,,,,,356,0.05,0
ABS002,73AB000605,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/25/1973 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.36,mg/L,,,,,,356,0.05,0
ABS002,73AB000614,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,07/27/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.4,mg/L,,,,,,356,0.05,0
ABS002,73AB000619,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,07/27/1973 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.49,mg/L,,,,,,356,0.05,0
ABS002,73AB000623,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,09/04/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,356,0.05,0
ABS002,73AB000626,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,09/04/1973 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.32,mg/L,,,,,,356,0.05,0
ABS002,73AB000630,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,09/04/1973 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.29,mg/L,,,,,,356,0.05,0
ABS002,73AB000632,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,10/10/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.42,mg/L,,,,,,356,0.05,0
ABS002,73AB000637,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,10/10/1973 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.48,mg/L,,,,,,356,0.05,0
ABS002,73AB000640,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,10/10/1973 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.48,mg/L,,,,,,356,0.05,0
ABS002,73AB000641,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,11/21/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,356,0.05,0
ABS002,73AB000642,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,11/21/1973 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.3,mg/L,,,,,,356,0.05,0
ABS002,74AB000469,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,02/05/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.47,mg/L,,,,,,356,0.05,0
ABS002,74AB000470,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,02/05/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.48,mg/L,,,,,,356,0.05,0
ABS002,74AB000471,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,02/05/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.5,mg/L,,,,,,356,0.05,0
ABS002,74AB000472,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,03/05/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.37,mg/L,,,,,,356,0.05,0
ABS002,74AB000475,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,03/05/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.45,mg/L,,,,,,356,0.05,0
ABS002,74AB000478,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,03/05/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.44,mg/L,,,,,,356,0.05,0
ABS002,74AB000479,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/12/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.35,mg/L,,,,,,356,0.05,0
ABS002,74AB000483,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/12/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.34,mg/L,,,,,,356,0.05,0
ABS002,74AB000487,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,05/12/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.31,mg/L,,,,,,356,0.05,0
ABS002,74AB000488,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/03/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.29,mg/L,,,,,,356,0.05,0
ABS002,74AB000492,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/03/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.25,mg/L,,,,,,356,0.05,0
ABS002,74AB000496,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/03/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.24,mg/L,,,,,,356,0.05,0
ABS002,74AB000497,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/24/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,356,0.05,0
ABS002,74AB000501,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/24/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,356,0.05,0
ABS002,74AB000505,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,06/24/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.34,mg/L,,,,,,356,0.05,0
ABS002,74AB000506,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,07/18/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.47,mg/L,,,,,,356,0.05,0
ABS002,74AB000510,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,07/18/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.42,mg/L,,,,,,356,0.05,0
ABS002,74AB000514,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,07/18/1974 12:10:00,9105,532,FLUORIDE DISSOLVED,,0.49,mg/L,,,,,,356,0.05,0
ABS002,74AB000515,SAS,BAT,05FA,1,AB05FA1675,"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",53.25633,-112.93495,0,1,,N,,08/06/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,356,0.05,0
