Station,SampleDateTime,MeasurementValue
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/17/1993 11:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/15/1993 14:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/15/1993 10:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/17/1993 11:45:00,0.18
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/20/1993 10:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/21/1993 12:00:00,0.19
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/15/1993 11:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/15/1993 11:05:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/15/1993 11:10:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/20/1994 14:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/14/1994 12:45:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/08/1994 15:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/13/1994 10:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/31/1994 10:40:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/30/1994 11:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/16/1994 10:30:00,0.22
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/27/1995 13:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/23/1995 08:00:00,0.21
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/22/1995 10:20:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/31/1995 10:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/16/1996 12:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/02/1996 12:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/07/1996 14:20:00,0.19
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/08/1996 09:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/07/1997 14:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/08/1997 13:50:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/03/1997 08:15:00,0.17
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/08/1997 12:40:00,0.23
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/05/1997 08:45:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/02/1997 10:50:00,0.19
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/07/1997 08:35:00,0.18
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/04/1997 10:30:00,0.17
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/01/1997 14:00:00,0.19
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/06/1998 16:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/03/1998 15:20:00,0.28
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/03/1998 12:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/31/1998 12:00:00,0.28
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/05/1998 12:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/02/1998 11:00:00,0.24
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/07/1998 11:12:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/11/1998 15:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/15/1998 12:25:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/13/1998 13:45:00,0.17
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/09/1998 10:45:00,0.33
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/08/1998 14:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/12/1999 15:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/09/1999 14:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/09/1999 13:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/13/1999 15:00:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/04/1999 15:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/01/1999 12:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/06/1999 10:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/10/1999 11:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/07/1999 14:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/13/1999 10:40:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/02/1999 14:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/29/1999 15:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/04/2000 13:20:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/01/2000 15:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/29/2000 11:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/04/2000 11:15:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/09/2000 10:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/06/2000 13:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/04/2000 09:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/01/2000 10:45:00,0.06
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/05/2000 13:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/03/2000 10:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/31/2000 11:40:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/28/2000 12:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/02/2001 15:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/30/2001 14:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/06/2001 14:40:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/03/2001 13:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/01/2001 13:10:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/04/2001 11:20:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/09/2001 11:15:00,0.17
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/13/2001 11:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/10/2001 12:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/09/2001 14:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/06/2001 09:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/04/2001 15:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/08/2002 14:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/04/2002 12:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/05/2002 11:45:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/08/2002 08:40:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/07/2002 13:00:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/10/2002 12:35:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/08/2002 11:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/06/2002 12:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/03/2002 12:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/01/2002 11:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/04/2002 11:10:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/09/2002 15:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/06/2003 11:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/04/2003 14:45:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/10/2003 13:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/07/2003 13:00:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/05/2003 12:00:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/09/2003 10:15:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/07/2003 11:40:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/11/2003 10:30:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/08/2003 10:20:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/06/2003 10:15:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/03/2003 11:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/08/2003 12:24:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/05/2004 13:45:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/09/2004 11:15:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/08/2004 12:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/19/2004 09:10:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/10/2004 12:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/07/2004 10:15:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/05/2004 11:45:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/09/2004 10:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/13/2004 10:15:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/04/2004 12:10:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/01/2004 10:15:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/13/2004 11:10:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/10/2005 12:50:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/14/2005 14:15:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/07/2005 13:30:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/11/2005 12:05:00,0.08
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/09/2005 10:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/06/2005 10:40:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/04/2005 12:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/09/2005 14:20:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/12/2005 14:00:00,0.1
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/17/2005 10:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/07/2005 14:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/05/2005 13:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/09/2006 12:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/06/2006 12:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/06/2006 14:10:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/18/2006 13:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/08/2006 10:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/12/2006 14:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/10/2006 10:45:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/08/2006 14:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/11/2006 10:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/10/2006 10:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/06/2006 10:40:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/15/2006 15:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/15/2007 15:15:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/12/2007 12:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/05/2007 11:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/10/2007 11:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/07/2007 10:30:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/11/2007 14:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/09/2007 10:50:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/07/2007 14:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/10/2007 12:05:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/09/2007 12:45:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/05/2007 14:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/10/2007 11:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/07/2008 13:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/11/2008 14:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/10/2008 10:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/07/2008 10:45:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/05/2008 12:40:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/09/2008 10:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/07/2008 10:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/11/2008 09:45:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/08/2008 10:20:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/06/2008 10:10:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/12/2008 13:50:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/16/2008 12:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/12/2009 13:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/09/2009 13:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/16/2009 14:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/06/2009 11:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/11/2009 13:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/08/2009 08:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/13/2009 10:10:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/10/2009 10:45:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/08/2009 10:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/05/2009 13:15:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/09/2009 10:20:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/07/2009 12:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/11/2010 15:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/08/2010 14:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/08/2010 14:50:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/12/2010 12:40:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/10/2010 10:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",06/07/2010 14:00:00,0.09
"NORTH SASKATCHEWAN RIVER, AT DEVON",07/05/2010 10:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",08/09/2010 09:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT DEVON",09/07/2010 13:15:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",10/04/2010 13:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",11/03/2010 13:45:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",12/06/2010 13:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT DEVON",01/10/2011 14:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT DEVON",02/10/2011 12:20:00,0.13
"NORTH SASKATCHEWAN RIVER, AT DEVON",03/07/2011 14:10:00,0.12
"NORTH SASKATCHEWAN RIVER, AT DEVON",04/11/2011 14:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT DEVON",05/09/2011 10:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/10/1987 10:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/18/1987 10:15:00,0.11
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/15/1987 11:00:00,0.11
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/20/1987 11:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/16/1987 13:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/15/1987 11:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/11/1987 11:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/16/1987 14:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/15/1987 12:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/18/1987 13:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/15/1987 13:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/13/1988 11:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/11/1988 09:00:00,0.22
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/16/1988 12:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/13/1988 11:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/19/1988 11:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/15/1988 12:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/12/1988 11:45:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/17/1988 12:45:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/14/1988 12:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/13/1988 11:15:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/14/1988 12:30:00,0.1
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/26/1989 11:00:00,0.19
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/24/1989 14:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/30/1989 11:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/19/1989 13:25:00,0.09
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/18/1989 15:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/14/1989 11:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/11/1989 10:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/16/1989 13:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/26/1989 11:00:00,0.19
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/31/1989 11:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/22/1989 12:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/12/1989 11:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/19/1990 12:30:00,0.19
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/22/1990 09:30:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/20/1990 11:30:00,0.2
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/19/1990 13:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/28/1990 14:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/21/1990 10:30:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/17/1990 16:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/21/1990 15:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/18/1990 14:00:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/18/1990 12:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/06/1990 10:30:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/16/1991 12:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/14/1991 13:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/13/1991 13:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/23/1991 13:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/21/1991 14:00:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/18/1991 10:45:00,0.11
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/16/1991 09:30:00,0.11
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/13/1991 09:15:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/18/1991 14:45:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/08/1991 13:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/14/1991 13:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/12/1991 12:15:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/09/1992 14:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/04/1992 12:45:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/04/1992 14:30:00,0.13
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/07/1992 13:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/29/1992 13:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/08/1992 13:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/08/1992 12:45:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/08/1992 12:50:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/08/1992 12:55:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/11/1992 17:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/14/1992 13:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/07/1992 09:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/09/1992 13:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/09/1992 12:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/07/1993 16:00:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/04/1993 13:30:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/03/1993 16:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/14/1993 13:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/12/1993 17:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/09/1993 16:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/08/1993 19:30:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/17/1993 10:00:00,0.2
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/15/1993 15:30:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/13/1993 17:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/09/1993 11:30:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",12/08/1993 14:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/18/1994 11:30:00,0.2
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",02/15/1994 11:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/10/1994 09:00:00,0.16
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/12/1994 13:00:00,0.14
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/02/1994 12:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/01/1994 15:00:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/17/1994 11:30:00,0.23
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",03/02/1995 14:15:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",05/29/1995 12:00:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/23/1995 12:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/02/1995 10:00:00,0.27
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/18/1996 13:00:00,0.25
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/03/1996 13:00:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/08/1996 10:30:00,0.12
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/10/1996 12:30:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",01/09/1997 15:00:00,0.21
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",04/10/1997 12:45:00,0.2
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",06/05/1997 12:30:00,0.18
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",07/10/1997 10:35:00,0.28
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",08/08/1997 09:30:00,0.19
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",09/04/1997 12:45:00,0.15
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",10/09/1997 11:00:00,0.17
"NORTH SASKATCHEWAN RIVER, AT PAKAN BRIDGE",11/06/1997 10:40:00,0.22
